CODIGO,CAT,NOMBRE,MUNICIPIO,DEPARTAMENTO,ELEV,LON,LAT,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
11115020,CO,Canasgordas,Canasgordas,Antioquia,1200,-76.02972222,6.758055556,110.385,98.53181818,113.5380952,91.155,92.56818182,100.5363636,110.6826087,113.7347826,94.20869565,88.04090909,87.09545455,98.8952381,1134.317391
12015060,CO,Tulenapa,Carepa,Antioquia,30,-76.6575,7.773972222,110.35,111.25,123.8478261,107.9571429,97.43181818,89.58181818,95.93181818,102.2090909,98.24347826,100.0791667,92.46521739,88.33043478,1146.029167
26255040,CP,Cacaoteras del Diq,Caucasia,Antioquia,55,-75.11666667,7.983333333,121.45,125.6538462,139.85,123.1866667,114.28,108.26,123.1642857,123.8625,110.975,103.8071429,95.54545455,96.75384615,1250.06875
12015090,CO,Palmera La,Chigorodo,Antioquia,58,-76.60555556,7.538333333,102.0166667,107.075,113,91.1,72.28333333,69.33333333,83.77142857,84.11428571,90.3,89.94285714,74,83.98333333,816.7125
11025010,CO,Mansa La,Ciudad Bolivar,Antioquia,2100,-76.08433333,5.878333333,97.99285714,96.63928571,108.3642857,94.30714286,96.16785714,103.1851852,110.7928571,111.5185185,105.3928571,94.15,83.61071429,85.8,1180.253571
26215010,CO,Concordia,Concordia,Antioquia,1904,-75.91972222,6.039722222,95.90769231,95.392,100.8807692,87.22692308,92.2,98.36153846,111.98,113.692,99.75384615,88.196,81.32,84.31666667,1120.326923
26175040,CO,Tunez Hda,Fredonia,Antioquia,530,-75.65097222,5.800194444,127.0727273,132.9818182,143.6428571,123.252381,116.2333333,118.545,127.7636364,132.0409091,121.8857143,114.595,107.8090909,113.655,1424.995455
11115040,CO,Musinga,Frontino,Antioquia,1330,-76.19083333,6.786944444,97.31666667,89.60833333,96.68571429,80.75,86.3,83.33333333,94.86428571,98.71428571,87.77857143,82.90714286,81.84166667,92,1002.492857
27015210,CP,Vivero El,Guarne,Antioquia,2400,-75.5,6.283333333,87.25714286,77.5125,78.9625,79.08571429,80.85555556,94.1125,105.77,104.2125,96.82222222,75.74,71.31,70.69,883.7
26195030,CO,Jardin El,Jardin,Antioquia,2005,-75.80055556,5.587722222,92.58421053,89.49473684,96.71578947,86.3,84.76111111,84.14736842,96.8,101.0263158,92.73157895,87.36666667,78.82105263,83.60526316,1065.294737
26185020,CO,Mesopotamia,La Union,Antioquia,2314,-75.31863889,5.886361111,91.31785714,84.075,95.02857143,83.35714286,89.0962963,97.37407407,104.0357143,108.2777778,93.49259259,84.56071429,80.48076923,83.36153846,1068.889286
26205080,ME,Aldea La,Medellin,Antioquia,1638,-75.70086111,6.341,108.1647059,104.0235294,107.02,92.80588235,96.5875,95.3375,113.8125,117.7,97.16666667,91.96111111,84.6125,89.125,1110.261111
12015010,CO,Villarteaga,Mutata,Antioquia,132,-76.48333333,7.35,81.075,75.88888889,77.15,71.95,70.08888889,62.32857143,64.47142857,66.8125,70.27,65.18888889,68.2,66.18888889,723.8
12025030,CO,Mellito El,Necocli,Antioquia,10,-76.67255556,8.542944444,92.47142857,101.3769231,111.75,95.10769231,88.87142857,85.30769231,93.80666667,87.56666667,90.22666667,99.46666667,83.06428571,85.09230769,1025.213333
23095010,CP,Apto Pto Berrio,Puerto Berrio,Antioquia,150,-74.41222222,6.465,141.316,131.88,131.6916667,115.4347826,115.9875,126.3041667,136.0565217,135.1208333,124.8130435,114.78,116.772,125.6653846,1413.826923
23175020,SS,Apto Otu,Remedios,Antioquia,718,-74.71627778,7.011694444,97.2,97.875,115.5,91.24,94.7,95.82,108.375,106.8666667,108.4,81,81.1,92.22,1024
23085040,AM,Selva La,Rionegro,Antioquia,2090,-75.41472222,6.131666667,94.81481481,89.16428571,101.1214286,89.35384615,97.536,104.8321429,114.1115385,112.2148148,98.73928571,87.85,81.1037037,81.72962963,1114.378571
23085220,CP,San Carlos,San Carlos,Antioquia,1113,-75.03891667,6.157666667,85.37368421,79.655,91.125,80.67368421,93.855,98.0047619,109.7272727,103.7666667,93.76666667,85.535,74.43,74.54736842,985.6181818
23085210,CP,Violetas Las,San Rafael,Antioquia,1016,-75.00277778,6.348888889,90.27727273,84.04545455,97.06521739,93.94736842,99.8,100.95,108,111.4727273,104.3,94.32727273,88.66363636,87.54761905,1080.908696
23085080,CP,Nus Gja Exp El,San Roque,Antioquia,835,-74.83666667,6.485833333,107.5851852,100.8653846,109.4678571,103.1592593,112.0692308,115.4538462,123.3615385,125.8807692,107.1923077,107.4230769,89.9962963,95.988,1220.828571
23085160,CO,Corrientes,San Vicente,Antioquia,1950,-75.25352778,6.311888889,90.32592593,92.52307692,95.02592593,90.516,92.51481481,93.48461538,102.356,104.8583333,91.45384615,86.90434783,82.604,88.156,1048.985185
27015110,CO,Aragon,Santa Rosa de Osos,Antioquia,2600,-75.827,6.534,68.12352941,61.34666667,70.98888889,64.25,67.505,75.64444444,88.775,91.73333333,75.76666667,62.98,57.57,66.445,756.3428571
26215020,CO,Canafisto,Santafe de Antioquia,Antioquia,500,-75.81666667,6.416666667,139.75,123.75,138.1,126.22,112.82,118.24,114.8,125.08,124.2666667,105.28,104.12,111.88,1341.9
26225030,AM,Cotove Hda,Santafe de Antioquia,Antioquia,530,-75.82738889,6.533916667,124.32,124.8117647,140.7466667,124.5428571,114.8625,110.0777778,117.5894737,127.7722222,111.4666667,108.4210526,104.9833333,108.8882353,1263.257895
27015190,CO,Guayabito,Santo Domingo,Antioquia,1700,-75.14694444,6.540833333,102.735,96.495,98.93333333,84.39444444,83.21904762,96.35294118,102.35,110.005,96.6625,88.47647059,80.305,83.59444444,1017.880952
23075010,CP,Rio Claro,Sonson,Antioquia,449,-74.84836111,5.855527778,104.2428571,100.24375,100.8117647,100.6882353,108.8941176,110.6375,126.91875,131.9,112.8875,95.85333333,90.70714286,91.17333333,1176.523529
26175030,CP,Nacional Gja La,Tamesis,Antioquia,1151,-75.69427778,5.720166667,125.1892857,123.7517241,134.0172414,113.8241379,106.1714286,104.3413793,118.5586207,123.0793103,110.5,99.93103448,99.89642857,105.9964286,1350.17931
26235030,CO,Matanzas,Toledo,Antioquia,500,-75.66586111,7.035805556,137.08,130.3909091,131.0636364,109.4454545,99.59166667,99.16666667,101.3,108.125,92.89166667,100.8454545,106.5636364,111.2636364,1247.416667
